manufacturer,permit_number,vin_number,total_disengagements,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,July 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,total_miles
WAYMO LLC,AVT003,SADHW2S16M1617278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.5,257.5
WAYMO LLC,AVT003,SADHW2S19M1617209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.1,316.1
WAYMO LLC,AVT003,SADHW2S1XM1617560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.4,694.4
WAYMO LLC,AVT003,SADHW2S16M1617507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.8,1055.8
WAYMO LLC,AVT003,SADHW2S1XM1617638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.8,678.8
WAYMO LLC,AVT003,SADHW2S12M1617651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S18M1617573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.9,214.9
WAYMO LLC,AVT003,SADHW2S10M1617440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.6,454.6
WAYMO LLC,AVT003,SADHW2S17M1617595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.1,241.1
WAYMO LLC,AVT003,SADHW2S11M1617642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.3,264.3
WAYMO LLC,AVT003,SADHW2S15M1617319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.1,649.1
WAYMO LLC,AVT003,SADHW2S11M1617611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.4,500.4
WAYMO LLC,AVT003,SADHW2S18M1617248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.2,157.2
WAYMO LLC,AVT003,SADHW2S14M1617604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.1,113.1
WAYMO LLC,AVT003,SADHW2S15M1617546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.5,298.5
WAYMO LLC,AVT003,SADHW2S11M1617625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.8,105.8
WAYMO LLC,AVT003,SADHW2S11M1617186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.3,143.3
WAYMO LLC,AVT003,SADHW2S15M1617109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.5,173.5
WAYMO LLC,AVT003,SADHW2S10M1617101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,379.0
WAYMO LLC,AVT003,SADHW2S10M1617633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.6,479.6
WAYMO LLC,AVT003,SADHW2S10M1616904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S14M1617599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.5,266.5
WAYMO LLC,AVT003,SADHW2S16M1617541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.7,384.7
WAYMO LLC,AVT003,SADHW2S10M1617227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.6,102.6
WAYMO LLC,AVT003,SADHW2S17M1617550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,13.3
WAYMO LLC,AVT003,SADHW2S13M1617268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3,78.3
WAYMO LLC,AVT003,SADHW2S16M1617619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.5,131.5
WAYMO LLC,AVT003,SADHW2S16M1617555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3,72.3
WAYMO LLC,AVT003,SADHW2S11M1617219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S14M1617327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S10M1617177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6
WAYMO LLC,AVT003,SADHW2S17M1615653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S13M1615505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S18M1617086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAYMO LLC,AVT003,SADHW2S15M1616008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WERIDE CORP,AVT034,3LN6L5LU3HR640854,0.0,0.0,0.0,0.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4
WERIDE CORP,AVT034,3LN6L5LU1HR638729,1.0,52.0,137.2,13.2,126.4,97.0,3599.6,867.5,989.3,1750.7,2223.1,923.6,347.0,11126.6
WERIDE CORP,AVT034,3LN6L5LU4HR637607,0.0,0.0,0.0,0.0,9.6,19.2,248.2,20.6,9.4,70.0,0.0,0.0,0.0,377.0
WERIDE CORP,AVT034,3LN6L5MU2HR654727,0.0,16.4,802.4,821.2,46.4,336.8,2098.4,1193.7,1861.8,1820.0,2677.5,2728.3,741.0,15143.9
WERIDE CORP,AVT034,3LN6L5MU1HR637773,0.0,415.2,891.2,1401.4,883.8,554.7,4462.0,737.6,1369.1,1158.2,197.5,731.2,192.5,12994.4
WERIDE CORP,AVT034,1N4AZ1CP5JC315505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2
WERIDE CORP,AVT034,1N4AZ1CP3KC301099,1.0,0.0,0.0,0.0,111.8,74.6,574.0,1293.6,864.0,1066.4,986.4,2300.0,1068.0,8338.8
WERIDE CORP,AVT034,1N4AZ1CP6KC305048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WERIDE CORP,AVT034,1N4AZ1CP2KC305130,0.0,86.2,233.8,3.2,204.3,398.2,1074.6,1003.8,45.0,0.0,22.5,0.0,0.0,3071.6
WERIDE CORP,AVT034,1N4AZ1CP0KC303358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.7,0.0,0.0,0.0,0.0,0.0,363.7
WERIDE CORP,AVT034,1N4AZ1CP5KC307681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.7,639.5,935.2
WERIDE CORP,AVT034,1N4AZ1CP2KC305743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.5,748.3,1011.3,1515.9,1398.2,5164.2
WERIDE CORP,AVT034,1N4AZ1CP4KC303668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.2,165.6,334.8
WERIDE CORP,AVT034,1N4AZ1CP4KC305551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.7,0.0,70.7
"ZOOX, INC",AVT012,5TDDCRFHXGS016725,0.0,0.0,0.0,0.0,86.0,213.0,23.0,18.0,0.0,0.0,38.0,310.0,49.0,737.0
"ZOOX, INC",AVT012,5TDDCRFH5GS017703,0.0,0.0,0.0,0.0,0.0,286.0,227.0,148.0,0.0,0.0,0.0,0.0,0.0,661.0
"ZOOX, INC",AVT012,5TDDCRFH0GS017625,0.0,0.0,0.0,0.0,0.0,285.0,212.0,716.0,443.0,369.0,197.0,185.0,183.0,2590.0
"ZOOX, INC",AVT012,5TDDCRFH1GS016144,0.0,0.0,0.0,0.0,0.0,22.0,119.0,61.0,177.0,375.0,230.0,59.0,110.0,1153.0
"ZOOX, INC",AVT012,5TDDCRFH2GS015942,0.0,0.0,0.0,0.0,0.0,113.0,516.0,30.0,0.0,0.0,0.0,0.0,0.0,659.0
"ZOOX, INC",AVT012,5TDDCRFH4GS019989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,336.0,439.0,564.0,394.0,12.0,1951.0
"ZOOX, INC",AVT012,5TDDCRFH1GS015009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0
"ZOOX, INC",AVT012,5TDDCRFH9GS015016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,289.0,347.0,173.0,0.0,821.0
"ZOOX, INC",AVT012,5TDDCRFH5GS018642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,151.0,190.0,112.0,99.0,588.0
"ZOOX, INC",AVT012,5TDDCRFHXGS020015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,187.0,235.0,354.0,92.0,103.0,1116.0
"ZOOX, INC",AVT012,5TDDCRFH0GS019908,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,565.0,775.0
"ZOOX, INC",AVT012,5TDDCRFH9GS019454,0.0,0.0,0.0,14.0,0.0,52.0,34.0,24.0,72.0,341.0,152.0,0.0,0.0,689.0
"ZOOX, INC",AVT012,5TDDCRFH8GS019493,0.0,0.0,0.0,0.0,22.0,233.0,557.0,199.0,428.0,,110.0,450.0,268.0,2267.0
"ZOOX, INC",AVT012,5TDDCRFH9GS014366,0.0,55.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,677.0,115.0,49.0,43.0,2069.0
"ZOOX, INC",AVT012,5TDDCRFH9GS015257,1.0,158.0,0.0,530.0,51.0,738.0,71.0,0.0,0.0,0.0,8.0,123.0,214.0,1893.0
"ZOOX, INC",AVT012,5TDDCRFH2GS014810,0.0,0.0,0.0,0.0,307.0,566.0,0.0,0.0,0.0,34.0,0.0,192.0,774.0,1873.0
"ZOOX, INC",AVT012,5TDDCRFH2GS015195,0.0,0.0,0.0,53.0,0.0,548.0,864.0,98.0,0.0,0.0,69.0,78.0,177.0,1887.0
"ZOOX, INC",AVT012,5TDDCRFH8GS018456,0.0,80.0,0.0,256.0,75.0,646.0,669.0,644.0,935.0,267.0,0.0,0.0,0.0,3572.0
"ZOOX, INC",AVT012,5TDDCRFH3GS016839,1.0,164.0,0.0,413.0,763.0,191.0,79.0,337.0,250.0,1313.0,716.0,0.0,0.0,4226.0
"ZOOX, INC",AVT012,5TDDCRFH3GS015349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH7GS015631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH4GS017014,0.0,202.0,14.0,0.0,46.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0
"ZOOX, INC",AVT012,5TDDCRFH6GS020268,0.0,33.0,0.0,0.0,619.0,543.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.0
"ZOOX, INC",AVT012,5TDDCRFH1GS016810,1.0,124.0,0.0,0.0,0.0,216.0,581.0,469.0,992.0,1278.0,1613.0,316.0,0.0,5589.0
"ZOOX, INC",AVT012,5TDDCRFH9GS018451,0.0,0.0,0.0,0.0,80.0,15.0,33.0,0.0,29.0,2.0,5.0,31.0,9.0,204.0
"ZOOX, INC",AVT012,5TDDCRFH2GS015200,0.0,138.0,0.0,0.0,424.0,380.0,297.0,0.0,0.0,99.0,0.0,67.0,509.0,1914.0
"ZOOX, INC",AVT012,5TDDCRFH4GS016607,3.0,159.0,0.0,555.0,500.0,920.0,167.0,248.0,666.0,1122.0,0.0,961.0,1369.0,7749.0
"ZOOX, INC",AVT012,5TDDCRFH8GS020384,3.0,115.0,0.0,434.0,721.0,242.0,128.0,776.0,1180.0,1233.0,744.0,1178.0,1580.0,8331.0
"ZOOX, INC",AVT012,5TDDCRFH8GS020496,0.0,60.0,0.0,118.0,14.0,0.0,438.0,613.0,432.0,463.0,492.0,656.0,375.0,3661.0
"ZOOX, INC",AVT012,5TDDCRFH2GS015424,0.0,0.0,0.0,46.0,373.0,406.0,137.0,389.0,761.0,1059.0,15.0,1035.0,997.0,5218.0
"ZOOX, INC",AVT012,5TDDCRFH1GS014880,0.0,144.0,0.0,316.0,637.0,576.0,196.0,313.0,108.0,3.0,28.0,0.0,604.0,2925.0
"ZOOX, INC",AVT012,5TDDCRFH8GS020658,1.0,126.0,0.0,93.0,331.0,640.0,191.0,102.0,93.0,197.0,218.0,837.0,0.0,2828.0
"ZOOX, INC",AVT012,5TDDCRFH6GS019086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,48.0,466.0,508.0,475.0,618.0,2126.0
"ZOOX, INC",AVT012,5TDDCRFH0GS017379,1.0,299.0,0.0,463.0,820.0,614.0,0.0,67.0,0.0,39.0,1222.0,1273.0,147.0,4944.0
"ZOOX, INC",AVT012,5TDDCRFH0GS017818,3.0,333.0,0.0,383.0,829.0,697.0,273.0,320.0,895.0,1345.0,1445.0,1336.0,1113.0,8969.0
"ZOOX, INC",AVT012,5TDDCRFH7GS013880,0.0,0.0,0.0,0.0,146.0,307.0,205.0,449.0,819.0,826.0,661.0,753.0,879.0,5045.0
"ZOOX, INC",AVT012,5TDDCRFH7GS015225,0.0,88.0,0.0,11.0,297.0,571.0,692.0,866.0,862.0,1281.0,671.0,1020.0,1242.0,7601.0
"ZOOX, INC",AVT012,5TDDCRFH9GS015632,0.0,59.0,0.0,294.0,546.0,919.0,463.0,836.0,784.0,487.0,755.0,799.0,932.0,6874.0
"ZOOX, INC",AVT012,5TDDCRFH8GS016321,0.0,116.0,0.0,0.0,0.0,24.0,56.0,0.0,48.0,0.0,0.0,0.0,0.0,244.0
"ZOOX, INC",AVT012,5TDDCRFH0GS015678,0.0,131.0,0.0,111.0,503.0,51.0,130.0,586.0,957.0,217.0,297.0,0.0,0.0,2983.0
"ZOOX, INC",AVT012,5TDDCRFH0GS013994,0.0,42.0,0.0,327.0,261.0,516.0,321.0,1106.0,583.0,864.0,447.0,395.0,534.0,5396.0
"ZOOX, INC",AVT012,5TDDCRFH3GS019501,0.0,95.0,0.0,0.0,56.0,271.0,72.0,97.0,89.0,32.0,448.0,950.0,0.0,2110.0
"ZOOX, INC",AVT012,5TDDCRFH2GS019781,1.0,80.0,0.0,0.0,611.0,842.0,807.0,800.0,704.0,1434.0,1023.0,1006.0,1031.0,8338.0
"ZOOX, INC",AVT012,5TDDCRFH5GS020245,1.0,27.0,0.0,53.0,671.0,1067.0,1007.0,841.0,1202.0,906.0,897.0,728.0,665.0,8064.0
"ZOOX, INC",AVT012,5TDDCRFH7GS015502,3.0,60.0,0.0,167.0,1033.0,1218.0,857.0,1130.0,1198.0,528.0,634.0,284.0,929.0,8038.0
"ZOOX, INC",AVT012,5TDDCRFH8GS020224,1.0,188.0,0.0,35.0,0.0,192.0,241.0,274.0,807.0,341.0,253.0,813.0,748.0,3892.0
"ZOOX, INC",AVT012,5TDDCRFH1GS014961,0.0,71.0,0.0,584.0,455.0,119.0,43.0,38.0,2.0,118.0,0.0,193.0,737.0,2360.0
"ZOOX, INC",AVT012,5TDDCRFH9GS016649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH0GS019729,0.0,0.0,0.0,114.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,112.0,341.0,590.0
"ZOOX, INC",AVT012,5TDDCRFH7GS018948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,220.0,415.0,1095.0
"ZOOX, INC",AVT012,5TDDCRFH0GS015860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,261.0,0.0,486.0
"ZOOX, INC",AVT012,5TDDCRFH3GS016954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,389.0,461.0,798.0,1652.0
"ZOOX, INC",AVT012,5TDDCRFH3GS019210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,197.0,0.0,215.0
"ZOOX, INC",AVT012,5TDDCRFH9GS017946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,538.0,1022.0,1681.0
"ZOOX, INC",AVT012,5TDDCRFH2GS016427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,9.0,76.0,131.0
"ZOOX, INC",AVT012,5TDDCRFH3GS020471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,967.0,1174.0
"ZOOX, INC",AVT012,5TDDCRFH8GS017839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,620.0,716.0
"ZOOX, INC",AVT012,5TDDCRFH5GS014395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,100.0
"ZOOX, INC",AVT012,5TDDCRFH7GS016522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,643.0,744.0
"ZOOX, INC",AVT012,5TDDCRFH6GS020187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
"ZOOX, INC",AVT012,5TDDCRFH5GS015840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH1GS014622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFHXGS014330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFHXGS013971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH3GS015934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFHXGS017602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH1GS019609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFHXGS014358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH0GS015163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH5GS013800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH0GS014515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH6GS018312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH6GS015023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH3GS018641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH7GS019386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH2GS015522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH3GS015299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH9GS017543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH9GS018790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH4GS018132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFHXGS018510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH7GS018805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH7GS017587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDCRFH8GS013905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ZOOX, INC",AVT012,5TDDGRFH6HS021720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
