manufacturer,permit_number,vin_number,total_disengagements,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,July 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,total_miles
CRUISE LLC,AVT008,5G21A6P07N4121597,0.0,0.0,0.0,1836.8,2602.8,2068.0,1017.7,1826.1,983.7,172.7,344.8,1055.0,1942.0,13849.6
CRUISE LLC,AVT008,5G21A6P03L4100050,0.0,642.8,1355.2,1070.1,1614.5,1515.3,1275.9,1326.4,1179.9,385.7,705.2,1435.1,1322.8,13828.7
CRUISE LLC,AVT008,5G21A6P07L4100049,0.0,1920.3,2158.4,1635.6,1055.2,1795.9,541.1,987.4,770.3,1587.0,816.6,424.7,0.0,13692.2
CRUISE LLC,AVT008,5G21A6P08L4100187,1.0,1553.8,2346.3,2091.5,2454.3,1522.2,862.6,761.5,0.0,277.6,651.1,553.7,466.2,13540.8
CRUISE LLC,AVT008,5G21A6P08L4100125,0.0,988.8,1740.7,1020.5,1262.1,2180.9,1448.5,926.5,0.0,1397.7,844.1,772.3,834.6,13416.8
CRUISE LLC,AVT008,5G21A6P03L4100016,1.0,1727.5,2267.2,2084.6,2376.6,1934.9,1116.5,945.1,838.1,3.1,95.9,0.0,0.0,13389.4
CRUISE LLC,AVT008,5G21A6P03N4121595,0.0,0.0,0.0,942.7,1920.6,1828.8,1271.9,1581.1,1314.0,1928.7,1193.0,443.2,963.0,13386.9
CRUISE LLC,AVT008,5G21A6P07N4121602,0.0,0.0,0.0,679.0,1189.9,2024.8,987.5,1212.3,0.0,282.5,2011.8,2418.3,2169.6,12975.7
CRUISE LLC,AVT008,5G21A6P00L4100037,0.0,1034.5,1350.3,1593.0,1683.5,1393.8,1104.9,768.6,1186.5,1281.2,973.6,66.0,483.4,12919.4
CRUISE LLC,AVT008,5G21A6P02L4100010,0.0,1284.7,1514.9,1468.1,1496.7,2030.2,724.6,107.3,905.5,1212.6,610.1,369.8,1143.0,12867.5
CRUISE LLC,AVT008,5G21A6P0XL4100188,1.0,2164.0,1535.6,1416.3,2212.4,1792.4,0.0,628.0,1139.7,1172.3,234.3,259.1,255.6,12809.7
CRUISE LLC,AVT008,5G21A6P02N4121085,0.0,0.0,92.7,1642.2,2389.6,1658.4,159.3,356.9,1862.0,270.5,1245.6,1474.9,1585.6,12737.7
CRUISE LLC,AVT008,5G21A6P09L4100182,1.0,1352.6,1194.0,498.4,769.1,1713.3,1417.1,777.6,1574.8,1371.3,703.1,1330.1,0.0,12701.3
CRUISE LLC,AVT008,5G21A6P07N4121616,0.0,0.0,0.0,0.0,303.9,2476.1,1179.9,1370.9,1351.3,1860.5,779.8,1012.0,1740.7,12075.1
CRUISE LLC,AVT008,5G21A6P06L4100074,0.0,2131.1,1197.5,1057.0,114.2,519.5,1273.3,819.4,769.9,945.3,963.7,806.7,1245.9,11843.5
CRUISE LLC,AVT008,5G21A6P04L4100008,0.0,1333.9,1401.2,0.0,0.0,0.0,1084.3,1216.9,1925.5,1792.2,911.5,1221.9,411.7,11299.2
CRUISE LLC,AVT008,5G21A6P0XN4121609,0.0,0.0,0.0,0.0,1882.0,1632.6,1319.6,972.9,625.4,1851.2,1405.0,256.6,291.4,10236.5
CRUISE LLC,AVT008,5G21A6P08L4100075,0.0,0.0,15.9,1469.1,1508.7,1516.5,792.1,1028.3,968.6,973.8,766.0,164.9,968.2,10172.0
CRUISE LLC,AVT008,5G21A6P02N4121619,0.0,0.0,0.0,0.0,1369.7,2205.7,877.2,1356.6,1154.5,1807.2,829.6,283.2,0.0,9883.8
CRUISE LLC,AVT008,5G21A6P09N4121603,0.0,0.0,0.0,1049.0,1471.8,410.4,1176.7,617.6,855.4,1572.2,718.6,745.3,1012.6,9629.6
CRUISE LLC,AVT008,5G21A6P09N4121620,0.0,0.0,0.0,0.0,1263.3,2088.8,462.0,767.0,736.3,1359.5,844.3,603.9,928.5,9053.6
CRUISE LLC,AVT008,5G21A6P02N4121605,0.0,0.0,0.0,302.7,1521.0,444.2,451.9,890.5,1411.7,1206.6,664.4,1137.7,813.4,8844.0
CRUISE LLC,AVT008,5G21A6P04N4121606,0.0,0.0,0.0,0.0,1649.7,115.6,586.2,1803.2,1098.9,1746.8,955.5,423.6,456.2,8835.7
CRUISE LLC,AVT008,5G21A6P00N4121618,0.0,0.0,0.0,0.0,1184.5,2033.5,91.2,245.3,933.3,1430.0,1434.3,702.6,779.7,8834.3
CRUISE LLC,AVT008,5G21A6P04N4121623,0.0,0.0,0.0,0.0,627.4,1979.3,1294.9,858.1,455.4,0.0,0.0,1118.1,2456.7,8789.9
CRUISE LLC,AVT008,5G21A6P0XL4100076,0.0,1889.6,2587.9,2026.7,1433.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7937.4
CRUISE LLC,AVT008,5G21A6P04N4121086,0.0,0.0,144.7,1316.9,0.0,726.1,432.6,0.0,871.3,1204.6,1017.4,654.9,1179.4,7547.9
CRUISE LLC,AVT008,5G21A6P03L4100176,0.0,1810.0,2449.5,2079.9,775.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7115.4
CRUISE LLC,AVT008,5G21A6P07L4100102,0.0,1357.8,2670.3,2449.7,515.9,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,7040.2
CRUISE LLC,AVT008,5G21A6P05L4100177,0.0,1491.7,2146.0,2212.3,971.9,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,6837.3
CRUISE LLC,AVT008,5G21A6P05L4100048,0.0,1344.7,2213.2,1965.9,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6802.9
CRUISE LLC,AVT008,5G21A6P00L4100118,0.0,1753.2,1944.3,2228.2,618.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6544.0
CRUISE LLC,AVT008,5G21A6P09L4100165,0.0,1423.3,2555.0,2070.0,430.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6479.0
CRUISE LLC,AVT008,5G21A6P04L4100185,0.0,964.3,2438.8,2424.1,295.5,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6133.7
CRUISE LLC,AVT008,5G21A6P00N4121621,0.0,0.0,0.0,0.0,0.0,207.3,699.0,948.4,1166.0,1054.4,259.0,707.5,968.0,6009.5
CRUISE LLC,AVT008,5G21A6P07L4100178,0.0,1814.5,1791.9,1723.1,591.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5920.9
CRUISE LLC,AVT008,5G21A6P07N4118876,0.0,49.7,454.3,1267.8,2079.3,553.4,967.5,393.4,0.0,0.0,0.0,0.0,0.0,5765.3
CRUISE LLC,AVT008,5G21A6P04L4100123,0.0,7.0,33.9,126.9,172.9,187.9,59.7,49.1,897.9,64.8,1161.0,1152.1,1830.8,5743.9
CRUISE LLC,AVT008,5G21A6P0XL4100143,0.0,1269.1,2061.7,2025.6,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5372.6
CRUISE LLC,AVT008,5G21A6P08L4100173,0.0,1157.4,1475.3,1998.8,660.8,0.0,0.0,0.0,0.0,0.0,38.1,0.0,0.0,5330.4
CRUISE LLC,AVT008,5G21A6P04L4100025,0.0,57.0,172.4,105.9,708.3,688.4,550.9,53.7,466.3,1134.2,695.8,104.3,0.0,4737.2
CRUISE LLC,AVT008,5G21A6P03L4100159,0.0,2069.0,2201.8,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4706.8
CRUISE LLC,AVT008,5G21A6P0XL4100014,0.0,1533.5,1943.0,1114.0,0.0,0.0,0.0,13.6,0.0,0.0,34.6,0.0,0.0,4638.8
CRUISE LLC,AVT008,5G21A6P05L4100115,0.0,839.6,2584.3,1067.4,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,4504.3
CRUISE LLC,AVT008,5G21A6P07L4100066,1.0,1473.2,2253.4,512.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4238.8
CRUISE LLC,AVT008,5G21A6P08L4100061,0.0,1228.3,2029.5,954.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4212.1
CRUISE LLC,AVT008,5G21A6P09P4100074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,2448.4,805.1,545.8,364.7,4193.4
CRUISE LLC,AVT008,5G21A6P00N4118976,0.0,0.0,869.0,765.1,33.3,0.0,0.0,40.6,0.0,1122.8,588.6,358.3,279.5,4057.2
CRUISE LLC,AVT008,5G21A6P06L4100043,0.0,1687.4,642.7,1384.7,50.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,3791.2
CRUISE LLC,AVT008,5G21A6P06P4100078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.3,1599.5,1934.9,41.3,0.0,0.0,3743.0
CRUISE LLC,AVT008,5G21A6P06L4100169,0.0,1589.2,1929.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1,0.0,0.0,3581.7
CRUISE LLC,AVT008,5G21A6P02L4100184,0.0,1370.1,1479.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,2863.7
CRUISE LLC,AVT008,5G21A6P09N4121682,0.0,0.0,0.0,0.0,0.0,0.0,347.0,1404.4,959.3,0.0,0.0,0.0,0.0,2710.6
CRUISE LLC,AVT008,5G21A6P08N4121608,0.0,0.0,0.0,312.1,2053.8,284.5,15.2,0.0,0.0,0.0,0.0,0.0,0.0,2665.7
CRUISE LLC,AVT008,5G21A6P01L4100189,0.0,1130.6,1320.7,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467.4
CRUISE LLC,AVT008,5G21A6P08P4100065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.6,1474.3,810.4,25.1,0.0,0.0,2442.4
CRUISE LLC,AVT008,5G21A6P00N4121604,0.0,0.0,0.0,537.9,1426.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964.3
CRUISE LLC,AVT008,5G21A6P00L4100023,0.0,0.0,102.5,0.0,10.2,107.2,519.4,161.8,443.7,390.9,62.4,43.8,0.0,1841.8
CRUISE LLC,AVT008,5G21A6P02L4100069,0.0,0.0,1077.4,732.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.6
CRUISE LLC,AVT008,5G21A6P06P4100114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.2,1226.9,0.0,0.0,0.0,1788.1
CRUISE LLC,AVT008,5G21A6P03N4121600,0.0,0.0,0.0,845.6,838.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.0
CRUISE LLC,AVT008,5G21A6P00N4121599,0.0,0.0,0.0,198.0,1383.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,1602.0
CRUISE LLC,AVT008,5G21A6P0XN4121626,0.0,0.0,0.0,0.0,0.0,827.3,693.9,0.0,0.0,0.0,46.3,0.0,0.0,1567.4
CRUISE LLC,AVT008,5G21A6P08L4100044,0.0,65.2,0.0,227.7,181.4,176.1,70.5,515.1,177.3,55.6,0.0,0.0,89.5,1558.4
CRUISE LLC,AVT008,5G21A6P08N4121656,0.0,0.0,0.0,0.0,0.0,0.0,734.1,791.5,6.1,0.0,0.0,0.0,0.0,1531.8
CRUISE LLC,AVT008,5G21A6P06P4106107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.1,510.2,1508.3
CRUISE LLC,AVT008,5G21A6P09P4104674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.1,0.0,1503.1
CRUISE LLC,AVT008,5G21A6P02N4121636,0.0,0.0,0.0,0.0,0.0,207.3,810.7,0.0,0.0,0.0,459.8,0.0,0.0,1477.8
CRUISE LLC,AVT008,5G21A6P0XP4100097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.6,1076.0,0.0,0.0,0.0,1351.6
CRUISE LLC,AVT008,5G21A6P0XN4121612,0.0,0.0,0.0,0.0,1196.4,0.0,0.0,0.0,0.0,0.0,21.2,81.7,0.0,1299.3
CRUISE LLC,AVT008,5G21A6P08N4121639,0.0,0.0,0.0,0.0,0.0,149.3,809.3,0.0,0.0,0.0,331.2,0.0,0.0,1289.8
CRUISE LLC,AVT008,5G21A6P00P4100111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.1,508.1,0.0,0.0,0.0,1287.2
CRUISE LLC,AVT008,5G21A6P03N4121631,0.0,0.0,0.0,0.0,0.0,0.0,1062.7,0.0,0.0,0.0,57.4,0.0,0.0,1120.1
CRUISE LLC,AVT008,5G21A6P09N4121617,0.0,0.0,0.0,0.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0
CRUISE LLC,AVT008,5G21A6P05N4121629,0.0,0.0,0.0,0.0,0.0,415.3,574.9,0.0,0.0,0.0,0.0,0.0,0.0,990.3
CRUISE LLC,AVT008,5G21A6P03P4100121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.2,43.9,0.0,0.0,981.2
CRUISE LLC,AVT008,5G21A6P08P4100051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.5,0.0,0.0,0.0,0.0,0.0,948.5
CRUISE LLC,AVT008,5G21A6P06N4121641,0.0,0.0,0.0,0.0,0.0,313.1,628.8,0.0,0.0,0.0,0.0,0.0,0.0,941.9
CRUISE LLC,AVT008,5G21A6P0XN4121691,0.0,0.0,0.0,0.0,0.0,0.0,366.2,440.3,131.2,0.0,0.0,0.0,0.0,937.7
CRUISE LLC,AVT008,5G21A6P06N4121638,0.0,0.0,0.0,0.0,0.0,191.0,695.6,0.0,0.0,0.0,23.7,0.0,0.0,910.3
CRUISE LLC,AVT008,5G21A6P08N4121611,0.0,0.0,0.0,0.0,0.0,908.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.5
CRUISE LLC,AVT008,5G21A6P08L4100058,0.0,0.0,0.0,0.0,0.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0
CRUISE LLC,AVT008,5G21A6P05L4100003,0.0,72.3,0.0,104.3,653.3,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.7
CRUISE LLC,AVT008,5G21A6P05N4121601,0.0,0.0,0.0,276.9,596.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.3
CRUISE LLC,AVT008,5G21A6P09N4121634,0.0,0.0,0.0,0.0,0.0,377.3,471.1,0.0,0.0,0.0,12.7,0.0,0.0,861.1
CRUISE LLC,AVT008,5G21A6P00N4121649,0.0,0.0,0.0,0.0,0.0,0.0,544.0,315.5,0.0,0.0,0.0,0.0,0.0,859.5
CRUISE LLC,AVT008,5G21A6P05P4100086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.2,705.8,0.0,0.0,0.0,0.0,851.0
CRUISE LLC,AVT008,5G21A6P08N4121625,0.0,0.0,0.0,0.0,0.0,251.1,599.5,0.0,0.0,0.0,0.0,0.0,0.0,850.6
CRUISE LLC,AVT008,5G21A6P09N4121648,0.0,0.0,0.0,0.0,0.0,0.0,126.7,722.5,0.0,0.0,0.0,0.0,0.0,849.1
CRUISE LLC,AVT008,5G21A6P00P4100089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.1,78.5,0.0,0.0,0.0,840.6
CRUISE LLC,AVT008,5G21A6P00N4121635,0.0,0.0,0.0,0.0,0.0,283.1,520.4,0.0,0.0,0.0,36.9,0.0,0.0,840.4
CRUISE LLC,AVT008,5G21A6P0XN4121643,0.0,0.0,0.0,0.0,0.0,323.4,516.8,0.0,0.0,0.0,0.0,0.0,0.0,840.2
CRUISE LLC,AVT008,5G21A6P04N4121668,0.0,0.0,0.0,0.0,0.0,0.0,836.3,0.0,0.0,0.0,0.0,0.0,0.0,836.3
CRUISE LLC,AVT008,5G21A6P06N4122109,0.0,0.0,0.0,0.0,0.0,0.0,412.0,377.6,0.0,0.0,29.9,0.0,0.0,819.5
CRUISE LLC,AVT008,5G21A6P04P4100063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,664.7,0.0,0.0,0.2,0.0,817.8
CRUISE LLC,AVT008,5G21A6P00P4100108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.7,590.5,0.0,0.0,0.0,817.3
CRUISE LLC,AVT008,5G21A6P01N4121658,0.0,0.0,0.0,0.0,0.0,0.0,326.0,478.9,0.0,0.0,0.0,0.0,0.0,804.9
CRUISE LLC,AVT008,5G21A6P06N4121607,0.0,0.0,0.0,0.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0
CRUISE LLC,AVT008,5G21A6P02N4121698,0.0,0.0,0.0,0.0,0.0,0.0,176.0,450.4,0.0,32.0,133.2,0.0,0.0,791.5
CRUISE LLC,AVT008,5G21A6P06P4100095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.1,458.7,0.0,0.0,0.0,787.7
CRUISE LLC,AVT008,5G21A6P09N4121651,0.0,0.0,0.0,0.0,0.0,0.0,785.4,0.0,0.0,0.0,0.0,0.0,0.0,785.4
CRUISE LLC,AVT008,5G21A6P03P4100104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.4,34.6,0.0,0.0,0.0,779.0
CRUISE LLC,AVT008,5G21A6P0XP4100052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.8,0.0,0.0,0.0,0.2,0.0,755.0
CRUISE LLC,AVT008,5G21A6P05N4121632,0.0,0.0,0.0,0.0,0.0,333.2,419.4,0.0,0.0,0.0,0.0,0.0,0.0,752.6
CRUISE LLC,AVT008,5G21A6P01P4100134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,750.0
CRUISE LLC,AVT008,5G21A6P03P4100099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,413.0,0.0,37.0,0.0,747.0
CRUISE LLC,AVT008,5G21A6P01N4121675,0.0,0.0,0.0,0.0,0.0,0.0,694.1,0.0,0.0,0.0,52.8,0.0,0.0,746.9
CRUISE LLC,AVT008,5G21A6P01P4100070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.7,188.2,0.0,0.0,0.0,0.0,742.9
CRUISE LLC,AVT008,5G21A6P09N4121665,0.0,0.0,0.0,0.0,0.0,0.0,741.2,0.0,0.0,0.0,0.0,0.0,0.0,741.2
CRUISE LLC,AVT008,5G21A6P05P4100119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.5,0.0,0.0,0.0,735.5
CRUISE LLC,AVT008,5G21A6P06L4100026,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,700.0,0.0,0.0,729.0
CRUISE LLC,AVT008,5G21A6P00P4100058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.2,0.0,0.0,0.0,721.2
CRUISE LLC,AVT008,5G21A6P09N4121598,0.0,0.0,0.0,251.1,113.0,280.4,73.7,0.0,0.0,0.0,0.0,0.0,0.0,718.2
CRUISE LLC,AVT008,5G21A6P07P4100106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.5,359.8,0.0,0.2,0.0,715.5
CRUISE LLC,AVT008,5G21A6P03N4121645,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0
CRUISE LLC,AVT008,5G21A6P05N4121694,0.0,0.0,0.0,0.0,0.0,0.0,328.9,0.0,0.0,0.0,366.7,0.0,0.0,695.6
CRUISE LLC,AVT008,5G21A6P09P4100091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.1,310.3,0.0,0.0,0.0,695.3
CRUISE LLC,AVT008,5G21A6P02N4121684,0.0,0.0,0.0,0.0,0.0,0.0,238.3,398.6,0.0,0.0,56.7,0.0,0.0,693.5
CRUISE LLC,AVT008,5G21A6P02P4100126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.6,0.0,0.0,0.0,686.6
CRUISE LLC,AVT008,5G21A6P09L4100179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.5,0.0,0.0,679.5
CRUISE LLC,AVT008,5G21A6P02N4121670,0.0,0.0,0.0,0.0,0.0,0.0,621.8,0.0,0.0,0.0,55.2,0.0,0.0,677.0
CRUISE LLC,AVT008,5G21A6P03P4100054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.3,87.0,16.8,0.0,0.0,0.0,667.1
CRUISE LLC,AVT008,5G21A6P01N4121630,0.0,0.0,0.0,0.0,0.0,0.0,653.8,0.0,0.0,0.0,0.0,0.0,0.0,653.8
CRUISE LLC,AVT008,5G21A6P05N4121646,0.0,0.0,0.0,0.0,0.0,0.0,646.8,0.0,0.0,0.0,0.0,0.0,0.0,646.8
CRUISE LLC,AVT008,5G21A6P03N4121614,0.0,0.0,0.0,0.0,391.6,253.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.8
CRUISE LLC,AVT008,5G21A6P09P4100107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.9,0.0,0.0,0.0,638.9
CRUISE LLC,AVT008,5G21A6P04N4121654,0.0,0.0,0.0,0.0,0.0,0.0,286.0,351.9,0.0,0.0,0.0,0.0,0.0,637.9
CRUISE LLC,AVT008,5G21A6P09P4105355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.9,610.9
CRUISE LLC,AVT008,5G21A6P0XN4121688,0.0,0.0,0.0,0.0,0.0,0.0,515.6,94.7,0.0,0.0,0.0,0.0,0.0,610.2
CRUISE LLC,AVT008,5G21A6P07N4121664,0.0,0.0,0.0,0.0,0.0,0.0,500.6,82.5,0.0,0.0,26.6,0.0,0.0,609.7
CRUISE LLC,AVT008,5G21A6P0XN4121660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,307.9,0.0,0.0,600.9
CRUISE LLC,AVT008,5G21A6P08P4100082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.9,453.1,0.0,0.0,0.0,0.0,595.9
CRUISE LLC,AVT008,5G21A6P06P4103501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,500.9,0.0,595.1
CRUISE LLC,AVT008,5G21A6P07N4121695,0.0,0.0,0.0,0.0,0.0,0.0,536.7,46.0,0.0,0.0,0.0,0.0,0.0,582.6
CRUISE LLC,AVT008,5G21A6P02P4100112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.2,0.0,0.0,0.0,0.0,580.2
CRUISE LLC,AVT008,5G21A6P08P4100079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.6,414.4,0.0,0.0,0.5,0.0,577.5
CRUISE LLC,AVT008,5G21A6P03N4121662,0.0,0.0,0.0,0.0,0.0,0.0,559.6,0.0,0.0,0.0,12.9,0.0,0.0,572.5
CRUISE LLC,AVT008,5G21A6P08N4121673,0.0,0.0,0.0,0.0,0.0,0.0,351.8,0.0,0.0,0.0,47.4,0.0,162.7,561.9
CRUISE LLC,AVT008,5G21A6P01N4121692,0.0,0.0,0.0,0.0,0.0,0.0,266.8,264.5,0.0,0.0,28.9,0.0,0.0,560.2
CRUISE LLC,AVT008,5G21A6P05P4100072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.4,59.2,299.3,0.0,0.0,0.0,557.9
CRUISE LLC,AVT008,5G21A6P03P4100118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.6,0.0,0.0,0.0,557.6
CRUISE LLC,AVT008,5G21A6P0XP4100116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.9,217.3,24.2,0.0,0.0,549.4
CRUISE LLC,AVT008,5G21A6P01P4100084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.1,394.8,0.0,0.0,0.0,0.0,547.9
CRUISE LLC,AVT008,5G21A6P08N4121687,0.0,0.0,0.0,0.0,0.0,0.0,511.6,0.0,0.0,0.0,0.0,0.0,32.7,544.4
CRUISE LLC,AVT008,5G21A6P0XN4122100,0.0,0.0,0.0,0.0,0.0,0.0,354.5,187.4,0.0,0.0,0.0,0.0,0.0,541.9
CRUISE LLC,AVT008,5G21A6P03P4100085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,383.4,133.6,0.0,0.0,0.0,535.7
CRUISE LLC,AVT008,5G21A6P07P4100591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.4,33.2,20.4,0.0,520.0
CRUISE LLC,AVT008,5G21A6P04P4100077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.4,303.3,0.0,0.0,0.0,0.0,519.7
CRUISE LLC,AVT008,5G21A6P06N4121624,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,510.0,0.0,0.0,0.0,0.0,514.0
CRUISE LLC,AVT008,5G21A6P04N4121640,0.0,0.0,0.0,0.0,0.0,0.0,505.7,0.0,0.0,0.0,0.0,0.0,0.0,505.7
CRUISE LLC,AVT008,5G21A6P08P4100115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.6,0.0,0.0,0.0,0.0,502.6
CRUISE LLC,AVT008,5G21A6P06N4121672,0.0,0.0,0.0,0.0,0.0,0.0,436.2,0.0,0.0,0.0,58.9,0.0,0.0,495.0
CRUISE LLC,AVT008,5G21A6P06N4121655,0.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0
CRUISE LLC,AVT008,5G21A6P09P4100088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,310.8,0.0,0.0,0.0,0.0,479.8
CRUISE LLC,AVT008,5G21A6P07N4121647,0.0,0.0,0.0,0.0,0.0,0.0,476.2,0.0,0.0,0.0,0.0,0.0,0.0,476.2
CRUISE LLC,AVT008,5G21A6P04N4121637,0.0,0.0,0.0,0.0,0.0,0.0,416.6,0.0,0.0,0.0,45.4,0.0,12.8,474.9
CRUISE LLC,AVT008,5G21A6P02N4121653,0.0,0.0,0.0,0.0,0.0,0.0,326.5,0.0,0.0,0.0,137.5,0.0,0.0,464.0
CRUISE LLC,AVT008,5G21A6P02P4100093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,389.1,68.6,0.0,0.0,463.8
CRUISE LLC,AVT008,5G21A6P07N4121681,0.0,0.0,0.0,0.0,0.0,0.0,359.3,100.8,0.0,0.0,0.0,0.0,0.0,460.1
CRUISE LLC,AVT008,5G21A6P03P4100068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,443.0
CRUISE LLC,AVT008,5G21A6P03P4100071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.4,0.0,0.0,0.0,0.0,0.0,441.4
CRUISE LLC,AVT008,5G21A6P01N4121627,0.0,0.0,0.0,0.0,0.0,0.0,390.4,0.0,0.0,0.0,47.1,0.0,0.0,437.5
CRUISE LLC,AVT008,5G21A6P0XP4102125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,436.0
CRUISE LLC,AVT008,5G21A6P05P4100069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.9,0.0,0.0,0.0,0.0,0.0,431.9
CRUISE LLC,AVT008,5G21A6P04N4121671,0.0,0.0,0.0,0.0,0.0,0.0,133.3,0.0,0.0,298.0,0.0,0.0,0.0,431.3
