manufacturer,permit_number,vin_number,total_disengagements,total_miles,month,miles,month_id,year,disengagements,cumsum_mile,cumsum_disengagements
WAYMO LLC,AVT003,SADHW2S14M1615285,0.0,3558.9,May 2022,0.0,2022-05-01,2022,0.0,4305627.2,365.0
WAYMO LLC,AVT003,SADHW2S14M1615383,0.0,286.6,May 2022,0.0,2022-05-01,2022,0.0,4305627.2,365.0
WAYMO LLC,AVT003,SADHW2S14M1615447,2.0,9123.8,May 2022,1270.5,2022-05-01,2022,0.0,4306897.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1615478,0.0,6107.8,May 2022,0.0,2022-05-01,2022,0.0,4306897.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1615593,0.0,2953.0,May 2022,0.0,2022-05-01,2022,0.0,4306897.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1615643,1.0,6928.8,May 2022,0.0,2022-05-01,2022,0.0,4306897.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1615674,0.0,800.6,May 2022,0.0,2022-05-01,2022,0.0,4306897.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1615724,0.0,1443.0,May 2022,0.0,2022-05-01,2022,0.0,4306897.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1615738,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4306897.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1615805,0.0,2335.7,May 2022,0.0,2022-05-01,2022,0.0,4306897.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1615982,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4306897.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1615996,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4306897.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1616033,1.0,625.5,May 2022,112.6,2022-05-01,2022,0.0,4307010.3,365.0
WAYMO LLC,AVT003,SADHW2S14M1616307,0.0,9425.0,May 2022,171.0,2022-05-01,2022,0.0,4307181.3,365.0
WAYMO LLC,AVT003,SADHW2S14M1616341,0.0,7818.3,May 2022,863.4,2022-05-01,2022,0.0,4308044.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1616517,1.0,7265.0,May 2022,549.5,2022-05-01,2022,0.0,4308594.2,365.0
WAYMO LLC,AVT003,SADHW2S14M1616565,0.0,8590.7,May 2022,262.4,2022-05-01,2022,0.0,4308856.6,365.0
WAYMO LLC,AVT003,SADHW2S14M1616632,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4308856.6,365.0
WAYMO LLC,AVT003,SADHW2S14M1616680,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4308856.6,365.0
WAYMO LLC,AVT003,SADHW2S14M1616761,0.0,12691.1,May 2022,2109.7,2022-05-01,2022,0.0,4310966.3,365.0
WAYMO LLC,AVT003,SADHW2S14M1616792,1.0,4123.8,May 2022,0.0,2022-05-01,2022,0.0,4310966.3,365.0
WAYMO LLC,AVT003,SADHW2S14M1616811,0.0,340.4,May 2022,0.0,2022-05-01,2022,0.0,4310966.3,365.0
WAYMO LLC,AVT003,SADHW2S14M1616985,0.0,11966.4,May 2022,1302.2,2022-05-01,2022,0.0,4312268.5,365.0
WAYMO LLC,AVT003,SADHW2S14M1617036,0.0,11079.0,May 2022,1640.9,2022-05-01,2022,0.0,4313909.4,365.0
WAYMO LLC,AVT003,SADHW2S14M1617327,0.0,13694.5,May 2022,1957.2,2022-05-01,2022,0.0,4315866.6,365.0
WAYMO LLC,AVT003,SADHW2S14M1617473,0.0,12836.7,May 2022,1576.2,2022-05-01,2022,0.0,4317442.8,365.0
WAYMO LLC,AVT003,SADHW2S14M1617523,1.0,10581.2,May 2022,1461.1,2022-05-01,2022,0.0,4318903.9,365.0
WAYMO LLC,AVT003,SADHW2S14M1617537,2.0,17057.5,May 2022,1994.6,2022-05-01,2022,0.0,4320898.5,365.0
WAYMO LLC,AVT003,SADHW2S14M1617599,0.0,10925.5,May 2022,181.2,2022-05-01,2022,0.0,4321079.7,365.0
WAYMO LLC,AVT003,SADHW2S14M1617604,1.0,9886.7,May 2022,2175.7,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S14M1X06475,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1602660,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1602688,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1602691,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1605896,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1606157,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1606191,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1614257,0.0,2377.8,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1614551,0.0,214.7,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1614906,0.0,236.6,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1614923,0.0,319.3,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1614971,0.0,217.9,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1615215,0.0,1178.6,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1615229,0.0,1101.4,May 2022,0.0,2022-05-01,2022,0.0,4323255.4,365.0
WAYMO LLC,AVT003,SADHW2S15M1615277,0.0,9236.3,May 2022,1557.8,2022-05-01,2022,0.0,4324813.2,365.0
WAYMO LLC,AVT003,SADHW2S15M1615361,0.0,248.2,May 2022,0.0,2022-05-01,2022,0.0,4324813.2,365.0
WAYMO LLC,AVT003,SADHW2S15M1615442,0.0,3509.3,May 2022,0.0,2022-05-01,2022,0.0,4324813.2,365.0
WAYMO LLC,AVT003,SADHW2S15M1615473,0.0,4744.0,May 2022,0.0,2022-05-01,2022,0.0,4324813.2,365.0
WAYMO LLC,AVT003,SADHW2S15M1615568,1.0,5878.6,May 2022,160.8,2022-05-01,2022,0.0,4324974.0,365.0
WAYMO LLC,AVT003,SADHW2S15M1615599,1.0,11449.8,May 2022,820.3,2022-05-01,2022,0.0,4325794.3,365.0
WAYMO LLC,AVT003,SADHW2S15M1615635,1.0,13256.3,May 2022,1735.1,2022-05-01,2022,1.0,4327529.4,366.0
WAYMO LLC,AVT003,SADHW2S15M1615716,1.0,9117.6,May 2022,0.0,2022-05-01,2022,0.0,4327529.4,366.0
WAYMO LLC,AVT003,SADHW2S15M1615764,0.0,2747.8,May 2022,0.0,2022-05-01,2022,0.0,4327529.4,366.0
WAYMO LLC,AVT003,SADHW2S15M1616008,1.0,5960.7,May 2022,40.6,2022-05-01,2022,0.0,4327570.0,366.0
WAYMO LLC,AVT003,SADHW2S15M1616090,0.0,15103.0,May 2022,802.7,2022-05-01,2022,0.0,4328372.7,366.0
WAYMO LLC,AVT003,SADHW2S15M1616140,1.0,13164.3,May 2022,872.5,2022-05-01,2022,1.0,4329245.2,367.0
WAYMO LLC,AVT003,SADHW2S15M1616171,0.0,10362.3,May 2022,800.0,2022-05-01,2022,0.0,4330045.2,367.0
WAYMO LLC,AVT003,SADHW2S15M1616199,0.0,3063.6,May 2022,0.0,2022-05-01,2022,0.0,4330045.2,367.0
WAYMO LLC,AVT003,SADHW2S15M1616218,2.0,9598.0,May 2022,296.1,2022-05-01,2022,0.0,4330341.3,367.0
WAYMO LLC,AVT003,SADHW2S15M1616249,0.0,1003.5,May 2022,0.0,2022-05-01,2022,0.0,4330341.3,367.0
WAYMO LLC,AVT003,SADHW2S15M1616333,3.0,8812.8,May 2022,2306.2,2022-05-01,2022,0.0,4332647.5,367.0
WAYMO LLC,AVT003,SADHW2S15M1616462,0.0,11964.7,May 2022,1531.0,2022-05-01,2022,0.0,4334178.5,367.0
WAYMO LLC,AVT003,SADHW2S15M1616509,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4334178.5,367.0
WAYMO LLC,AVT003,SADHW2S15M1616557,0.0,13933.8,May 2022,1249.2,2022-05-01,2022,0.0,4335427.7,367.0
WAYMO LLC,AVT003,SADHW2S15M1616560,1.0,8929.0,May 2022,202.8,2022-05-01,2022,0.0,4335630.5,367.0
WAYMO LLC,AVT003,SADHW2S15M1616638,0.0,12682.1,May 2022,2048.0,2022-05-01,2022,0.0,4337678.5,367.0
WAYMO LLC,AVT003,SADHW2S15M1616686,0.0,7224.1,May 2022,977.4,2022-05-01,2022,0.0,4338655.9,367.0
WAYMO LLC,AVT003,SADHW2S15M1616705,0.0,14418.9,May 2022,1234.7,2022-05-01,2022,0.0,4339890.6,367.0
WAYMO LLC,AVT003,SADHW2S15M1616719,0.0,10769.9,May 2022,763.7,2022-05-01,2022,0.0,4340654.3,367.0
WAYMO LLC,AVT003,SADHW2S15M1616767,0.0,4530.2,May 2022,223.8,2022-05-01,2022,0.0,4340878.1,367.0
WAYMO LLC,AVT003,SADHW2S15M1617109,0.0,7434.9,May 2022,289.7,2022-05-01,2022,0.0,4341167.8,367.0
WAYMO LLC,AVT003,SADHW2S15M1617238,1.0,9870.0,May 2022,784.8,2022-05-01,2022,0.0,4341952.6,367.0
WAYMO LLC,AVT003,SADHW2S15M1617319,0.0,10418.2,May 2022,690.5,2022-05-01,2022,0.0,4342643.1,367.0
WAYMO LLC,AVT003,SADHW2S15M1617403,0.0,8914.1,May 2022,183.3,2022-05-01,2022,0.0,4342826.4,367.0
WAYMO LLC,AVT003,SADHW2S15M1617515,0.0,6197.9,May 2022,0.0,2022-05-01,2022,0.0,4342826.4,367.0
WAYMO LLC,AVT003,SADHW2S15M1617532,0.0,3810.8,May 2022,0.0,2022-05-01,2022,0.0,4342826.4,367.0
WAYMO LLC,AVT003,SADHW2S15M1617546,2.0,9241.5,May 2022,227.8,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S15M1X06468,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S15M1X06470,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S15M1X06484,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S16M1601985,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S16M1602067,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S16M1602618,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S16M1602621,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S16M1602697,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S16M1602702,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S16M1605972,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S16M1606233,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343054.2,367.0
WAYMO LLC,AVT003,SADHW2S16M1614087,0.0,806.5,May 2022,288.1,2022-05-01,2022,0.0,4343342.3,367.0
WAYMO LLC,AVT003,SADHW2S16M1614428,0.0,193.6,May 2022,0.0,2022-05-01,2022,0.0,4343342.3,367.0
WAYMO LLC,AVT003,SADHW2S16M1614705,0.0,554.5,May 2022,0.0,2022-05-01,2022,0.0,4343342.3,367.0
WAYMO LLC,AVT003,SADHW2S16M1614798,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4343342.3,367.0
WAYMO LLC,AVT003,SADHW2S16M1614879,0.0,5.3,May 2022,0.0,2022-05-01,2022,0.0,4343342.3,367.0
WAYMO LLC,AVT003,SADHW2S16M1614915,0.0,63.7,May 2022,0.0,2022-05-01,2022,0.0,4343342.3,367.0
WAYMO LLC,AVT003,SADHW2S16M1615112,0.0,312.1,May 2022,0.0,2022-05-01,2022,0.0,4343342.3,367.0
WAYMO LLC,AVT003,SADHW2S16M1615305,1.0,7759.6,May 2022,327.4,2022-05-01,2022,0.0,4343669.7,367.0
WAYMO LLC,AVT003,SADHW2S16M1615353,1.0,10980.6,May 2022,0.0,2022-05-01,2022,0.0,4343669.7,367.0
WAYMO LLC,AVT003,SADHW2S16M1615465,0.0,13553.4,May 2022,1119.6,2022-05-01,2022,0.0,4344789.3,367.0
WAYMO LLC,AVT003,SADHW2S16M1615482,0.0,10690.9,May 2022,1357.8,2022-05-01,2022,0.0,4346147.1,367.0
WAYMO LLC,AVT003,SADHW2S16M1615501,3.0,12626.2,May 2022,1371.6,2022-05-01,2022,1.0,4347518.7,368.0
WAYMO LLC,AVT003,SADHW2S16M1615532,0.0,9706.9,May 2022,1993.0,2022-05-01,2022,0.0,4349511.7,368.0
WAYMO LLC,AVT003,SADHW2S16M1615546,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4349511.7,368.0
WAYMO LLC,AVT003,SADHW2S16M1615577,0.0,9313.8,May 2022,740.3,2022-05-01,2022,0.0,4350252.0,368.0
WAYMO LLC,AVT003,SADHW2S16M1615613,1.0,5382.0,May 2022,0.0,2022-05-01,2022,0.0,4350252.0,368.0
WAYMO LLC,AVT003,SADHW2S16M1615711,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4350252.0,368.0
WAYMO LLC,AVT003,SADHW2S16M1615742,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4350252.0,368.0
WAYMO LLC,AVT003,SADHW2S16M1615773,0.0,9230.2,May 2022,1181.6,2022-05-01,2022,0.0,4351433.6,368.0
WAYMO LLC,AVT003,SADHW2S16M1615787,0.0,1604.4,May 2022,0.0,2022-05-01,2022,0.0,4351433.6,368.0
WAYMO LLC,AVT003,SADHW2S16M1615790,0.0,9821.6,May 2022,0.0,2022-05-01,2022,0.0,4351433.6,368.0
WAYMO LLC,AVT003,SADHW2S16M1615823,3.0,9813.0,May 2022,1551.9,2022-05-01,2022,0.0,4352985.5,368.0
WAYMO LLC,AVT003,SADHW2S16M1615871,1.0,4653.6,May 2022,1031.5,2022-05-01,2022,0.0,4354017.0,368.0
WAYMO LLC,AVT003,SADHW2S16M1615904,0.0,10321.2,May 2022,1730.5,2022-05-01,2022,0.0,4355747.5,368.0
WAYMO LLC,AVT003,SADHW2S16M1615952,0.0,760.7,May 2022,0.0,2022-05-01,2022,0.0,4355747.5,368.0
WAYMO LLC,AVT003,SADHW2S16M1616051,1.0,14593.1,May 2022,2992.4,2022-05-01,2022,1.0,4358739.9,369.0
WAYMO LLC,AVT003,SADHW2S16M1616261,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4358739.9,369.0
WAYMO LLC,AVT003,SADHW2S16M1616325,1.0,7181.3,May 2022,142.1,2022-05-01,2022,0.0,4358882.0,369.0
WAYMO LLC,AVT003,SADHW2S16M1616471,0.0,1200.1,May 2022,0.0,2022-05-01,2022,0.0,4358882.0,369.0
WAYMO LLC,AVT003,SADHW2S16M1616549,1.0,14206.1,May 2022,1492.3,2022-05-01,2022,0.0,4360374.3,369.0
WAYMO LLC,AVT003,SADHW2S16M1616650,0.0,13976.2,May 2022,1617.8,2022-05-01,2022,0.0,4361992.1,369.0
WAYMO LLC,AVT003,SADHW2S16M1616860,0.0,10622.8,May 2022,1726.4,2022-05-01,2022,0.0,4363718.5,369.0
WAYMO LLC,AVT003,SADHW2S16M1616972,1.0,9619.8,May 2022,1658.4,2022-05-01,2022,0.0,4365376.9,369.0
WAYMO LLC,AVT003,SADHW2S16M1617278,0.0,16784.7,May 2022,1794.1,2022-05-01,2022,0.0,4367171.0,369.0
WAYMO LLC,AVT003,SADHW2S16M1617507,0.0,6284.3,May 2022,954.1,2022-05-01,2022,0.0,4368125.1,369.0
WAYMO LLC,AVT003,SADHW2S16M1617510,0.0,11779.0,May 2022,2069.7,2022-05-01,2022,0.0,4370194.8,369.0
WAYMO LLC,AVT003,SADHW2S16M1617541,4.0,10912.9,May 2022,3061.8,2022-05-01,2022,3.0,4373256.6,372.0
WAYMO LLC,AVT003,SADHW2S16M1617555,0.0,11805.8,May 2022,1518.5,2022-05-01,2022,0.0,4374775.1,372.0
WAYMO LLC,AVT003,SADHW2S16M1617569,1.0,8005.8,May 2022,1227.6,2022-05-01,2022,0.0,4376002.7,372.0
WAYMO LLC,AVT003,SADHW2S16M1617619,0.0,10960.1,May 2022,801.8,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S16M1X06462,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S16M1X06476,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1602661,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1602689,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1606211,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1606225,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1614292,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1614633,0.0,640.5,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1614647,0.0,1199.6,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1614678,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1614714,0.0,176.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1614728,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1614888,0.0,680.7,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1615040,0.0,292.5,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1615166,0.0,1498.3,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1615300,0.0,3985.3,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1615393,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1615460,0.0,416.5,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1615555,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1615572,0.0,2803.3,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1615605,1.0,4263.9,May 2022,0.0,2022-05-01,2022,0.0,4376804.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1615619,3.0,7988.3,May 2022,1121.4,2022-05-01,2022,0.0,4377925.9,372.0
WAYMO LLC,AVT003,SADHW2S17M1615653,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4377925.9,372.0
WAYMO LLC,AVT003,SADHW2S17M1615684,0.0,9687.1,May 2022,1529.6,2022-05-01,2022,0.0,4379455.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1615703,1.0,12677.4,May 2022,2763.1,2022-05-01,2022,0.0,4382218.6,372.0
WAYMO LLC,AVT003,SADHW2S17M1615748,0.0,4880.4,May 2022,1782.2,2022-05-01,2022,0.0,4384000.8,372.0
WAYMO LLC,AVT003,SADHW2S17M1615846,0.0,13094.4,May 2022,1591.5,2022-05-01,2022,0.0,4385592.3,372.0
WAYMO LLC,AVT003,SADHW2S17M1615930,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4385592.3,372.0
WAYMO LLC,AVT003,SADHW2S17M1615989,0.0,13256.7,May 2022,1462.2,2022-05-01,2022,0.0,4387054.5,372.0
WAYMO LLC,AVT003,SADHW2S17M1616527,1.0,11340.9,May 2022,756.4,2022-05-01,2022,0.0,4387810.9,372.0
WAYMO LLC,AVT003,SADHW2S17M1616592,0.0,11765.3,May 2022,1423.1,2022-05-01,2022,0.0,4389234.0,372.0
WAYMO LLC,AVT003,SADHW2S17M1616656,0.0,8834.9,May 2022,178.0,2022-05-01,2022,0.0,4389412.0,372.0
WAYMO LLC,AVT003,SADHW2S17M1616740,0.0,11408.6,May 2022,669.2,2022-05-01,2022,0.0,4390081.2,372.0
WAYMO LLC,AVT003,SADHW2S17M1616799,3.0,9374.0,May 2022,164.1,2022-05-01,2022,0.0,4390245.3,372.0
WAYMO LLC,AVT003,SADHW2S17M1616818,0.0,4128.6,May 2022,0.0,2022-05-01,2022,0.0,4390245.3,372.0
WAYMO LLC,AVT003,SADHW2S17M1616916,0.0,2591.9,May 2022,0.0,2022-05-01,2022,0.0,4390245.3,372.0
WAYMO LLC,AVT003,SADHW2S17M1616950,0.0,2547.8,May 2022,170.1,2022-05-01,2022,0.0,4390415.4,372.0
WAYMO LLC,AVT003,SADHW2S17M1617385,0.0,13067.0,May 2022,2992.8,2022-05-01,2022,0.0,4393408.2,372.0
WAYMO LLC,AVT003,SADHW2S17M1617550,0.0,8147.9,May 2022,467.1,2022-05-01,2022,0.0,4393875.3,372.0
WAYMO LLC,AVT003,SADHW2S17M1617595,0.0,14101.8,May 2022,2552.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1602670,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1602684,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1602698,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1602703,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1606251,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1614303,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1614463,0.0,18.9,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1614480,0.0,2070.5,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1614687,0.0,2758.7,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1614964,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1615063,0.0,705.7,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1615077,0.0,522.9,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1615094,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1615208,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4396427.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1615225,0.0,15728.9,May 2022,2176.3,2022-05-01,2022,0.0,4398603.6,372.0
WAYMO LLC,AVT003,SADHW2S18M1615239,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4398603.6,372.0
WAYMO LLC,AVT003,SADHW2S18M1615368,0.0,509.8,May 2022,0.0,2022-05-01,2022,0.0,4398603.6,372.0
WAYMO LLC,AVT003,SADHW2S18M1615404,0.0,4290.2,May 2022,0.0,2022-05-01,2022,0.0,4398603.6,372.0
WAYMO LLC,AVT003,SADHW2S18M1615421,0.0,11812.1,May 2022,1238.3,2022-05-01,2022,0.0,4399841.9,372.0
WAYMO LLC,AVT003,SADHW2S18M1615497,0.0,549.4,May 2022,0.0,2022-05-01,2022,0.0,4399841.9,372.0
WAYMO LLC,AVT003,SADHW2S18M1615564,0.0,10613.9,May 2022,665.2,2022-05-01,2022,0.0,4400507.1,372.0
WAYMO LLC,AVT003,SADHW2S18M1615709,0.0,9657.0,May 2022,1363.3,2022-05-01,2022,0.0,4401870.4,372.0
WAYMO LLC,AVT003,SADHW2S18M1615743,0.0,3945.8,May 2022,0.0,2022-05-01,2022,0.0,4401870.4,372.0
WAYMO LLC,AVT003,SADHW2S18M1615838,0.0,7124.1,May 2022,1091.6,2022-05-01,2022,0.0,4402962.0,372.0
WAYMO LLC,AVT003,SADHW2S18M1615886,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4402962.0,372.0
WAYMO LLC,AVT003,SADHW2S18M1615919,0.0,11513.2,May 2022,2204.9,2022-05-01,2022,0.0,4405166.9,372.0
WAYMO LLC,AVT003,SADHW2S18M1615922,1.0,13975.7,May 2022,1781.6,2022-05-01,2022,0.0,4406948.5,372.0
WAYMO LLC,AVT003,SADHW2S18M1615970,0.0,14148.4,May 2022,1170.6,2022-05-01,2022,0.0,4408119.1,372.0
WAYMO LLC,AVT003,SADHW2S18M1616021,2.0,11197.6,May 2022,1766.6,2022-05-01,2022,0.0,4409885.7,372.0
WAYMO LLC,AVT003,SADHW2S18M1616083,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4409885.7,372.0
WAYMO LLC,AVT003,SADHW2S18M1616178,0.0,0.0,May 2022,0.0,2022-05-01,2022,0.0,4409885.7,372.0
WAYMO LLC,AVT003,SADHW2S18M1616441,0.0,9682.3,May 2022,0.0,2022-05-01,2022,0.0,4409885.7,372.0
WAYMO LLC,AVT003,SADHW2S18M1616455,0.0,13982.8,May 2022,2399.0,2022-05-01,2022,0.0,4412284.7,372.0
WAYMO LLC,AVT003,SADHW2S18M1616603,0.0,980.9,May 2022,0.0,2022-05-01,2022,0.0,4412284.7,372.0
WAYMO LLC,AVT003,SADHW2S18M1616844,0.0,14865.4,May 2022,1802.6,2022-05-01,2022,0.0,4414087.3,372.0
WAYMO LLC,AVT003,SADHW2S18M1616939,1.0,7793.1,May 2022,1061.4,2022-05-01,2022,0.0,4415148.7,372.0
WAYMO LLC,AVT003,SADHW2S18M1617007,3.0,18139.7,May 2022,0.0,2022-05-01,2022,0.0,4415148.7,372.0
